Time [s],Value,Parity Error,Framing Error


TX3
01 A4 80 03 00 08 02 00 05 FF FF 00 35 1F 00 B1 0A
4.2402095,'5' (0x05),,
4.2404699375,'255' (0xFF),,
4.240730375,'255' (0xFF),,
4.2409908125,'0' (0x00),,
4.24125125,'1' (0x01),,
4.2415116875,'8' (0x08),,
4.241772125,'0' (0x00),,
4.2420325625,'143' (0x8F),,
4.2422930625,D (0x44),,
*************************************************************************

TX23
4.2883909375,'1' (0x01),,
4.288651375,'164' (0xA4),,
4.2889118125,'128' (0x80),,
4.28917225,'3' (0x03),,
4.2894326875,'0' (0x00),,
4.289693125,'8' (0x08),,
4.2899535625,'2' (0x02),,
4.290214,'0' (0x00),,
4.2904744375,'5' (0x05),,
4.290734875,'255' (0xFF),,
4.2909953125,'255' (0xFF),,
4.29125575,'0' (0x00),,
4.2915161875,'1' (0x01),,
4.291776625,! (0x21),,
4.2920370625,'0' (0x00),,
4.2922975,'31' (0x1F),,
4.2925579375,[ (0x5B),,
*************************************************************************

TX24
4.32795175,'1' (0x01),,
4.3282121875,'164' (0xA4),,
4.328472625,'128' (0x80),,
4.3287330625,'3' (0x03),,
4.3289935,'0' (0x00),,
4.3292539375,'8' (0x08),,
4.329514375,'2' (0x02),,
4.3297748125,'0' (0x00),,
4.33003525,'5' (0x05),,
4.3302956875,'255' (0xFF),,
4.330556125,'255' (0xFF),,
4.3308165625,'0' (0x00),,
4.331077,'1' (0x01),,
4.3313374375,' ' (0x20),,
4.3315979375,'0' (0x00),,
4.331858375,'143' (0x8F),,
4.3321188125,Z (0x5A),,
*************************************************************************

TX25
4.36761675,'1' (0x01),,
4.3678771875,'164' (0xA4),,
4.368137625,'128' (0x80),,
4.3683980625,'3' (0x03),,
4.3686585,'0' (0x00),,
4.3689189375,'8' (0x08),,
4.369179375,'2' (0x02),,
4.3694398125,'0' (0x00),,
4.36970025,'5' (0x05),,
4.36996075,'255' (0xFF),,
4.3702211875,'255' (0xFF),,
4.370481625,'0' (0x00),,
4.3707420625,'1' (0x01),,
4.3710025,* (0x2A),,
4.3712629375,'0' (0x00),,
4.371523375,/ (0x2F),,
4.3717838125,\ (0x5C),,
*************************************************************************

TX26
4.447884375,'1' (0x01),,
4.4481448125,'164' (0xA4),,
4.44840525,'128' (0x80),,
4.4486656875,'3' (0x03),,
4.448926125,'0' (0x00),,
4.4491865625,'8' (0x08),,
4.449447,'2' (0x02),,
4.4497074375,'0' (0x00),,
4.449967875,'5' (0x05),,
4.4502283125,'255' (0xFF),,
4.45048875,'255' (0xFF),,
4.4507491875,'0' (0x00),,
4.451009625,'1' (0x01),,
4.4512700625,+ (0x2B),,
4.4515305,'0' (0x00),,
4.451791,'191' (0xBF),,
4.4520514375,] (0x5D),,
*************************************************************************

TX27
4.4882265,'1' (0x01),,
4.4884869375,'164' (0xA4),,
4.488747375,'128' (0x80),,
4.489007875,'3' (0x03),,
4.4892683125,'0' (0x00),,
4.48952875,'8' (0x08),,
4.4897891875,'2' (0x02),,
4.490049625,'0' (0x00),,
4.4903100625,'5' (0x05),,
4.4905705,'255' (0xFF),,
4.4908309375,'255' (0xFF),,
4.491091375,'0' (0x00),,
4.4913518125,'1' (0x01),,
4.49161225,9 (0x39),,
4.4918726875,'0' (0x00),,
4.492133125,'31' (0x1F),,
4.4923935625,Q (0x51),,
*************************************************************************

TX28
4.5268758125,'1' (0x01),,
4.52713625,'164' (0xA4),,
4.5273966875,'128' (0x80),,
4.527657125,'3' (0x03),,
4.5279175625,'0' (0x00),,
4.528178,'8' (0x08),,
4.5284384375,'2' (0x02),,
4.528698875,'0' (0x00),,
4.5289593125,'5' (0x05),,
4.52921975,'255' (0xFF),,
4.52948025,'255' (0xFF),,
4.5297406875,'0' (0x00),,
4.530001125,'1' (0x01),,
4.5302615625,5 (0x35),,
4.530522,'0' (0x00),,
4.5307824375,'31' (0x1F),,
4.531042875,T (0x54),,
*************************************************************************

TX29
4.5581025625,'1' (0x01),,
4.558363,'164' (0xA4),,
4.5586234375,'128' (0x80),,
4.558883875,'3' (0x03),,
4.5591443125,'0' (0x00),,
4.55940475,'8' (0x08),,
4.5596651875,'2' (0x02),,
4.5599256875,'0' (0x00),,
4.560186125,'5' (0x05),,
4.5604465625,'255' (0xFF),,
4.560707,'255' (0xFF),,
4.5609674375,'0' (0x00),,
4.561227875,'1' (0x01),,
4.5614883125,# (0x23),,
4.56174875,'0' (0x00),,
4.5620091875,'127' (0x7F),,
4.562269625,Z (0x5A),,
*************************************************************************

TX30
4.688218375,'1' (0x01),,
4.6884788125,'164' (0xA4),,
4.68873925,'128' (0x80),,
4.68899975,'3' (0x03),,
4.6892601875,'0' (0x00),,
4.689520625,'8' (0x08),,
4.6897810625,'2' (0x02),,
4.6900415,'0' (0x00),,
4.6903019375,'5' (0x05),,
4.690562375,'255' (0xFF),,
4.6908228125,'255' (0xFF),,
4.69108325,'0' (0x00),,
4.6913436875,'1' (0x01),,
4.691604125,7 (0x37),,
4.6918645625,'0' (0x00),,
4.692125,'127' (0x7F),,
4.6923854375,U (0x55),,
*************************************************************************

TX31
4.7181950625,'1' (0x01),,
4.7184555,'164' (0xA4),,
4.7187159375,'128' (0x80),,
4.718976375,'3' (0x03),,
4.7192368125,'0' (0x00),,
4.71949725,'8' (0x08),,
4.7197576875,'2' (0x02),,
4.720018125,'0' (0x00),,
4.7202785625,'5' (0x05),,
4.720539,'255' (0xFF),,
4.7207994375,'255' (0xFF),,
4.721059875,'0' (0x00),,
4.7213203125,'1' (0x01),,
4.72158075,% (0x25),,
4.7218411875,'0' (0x00),,
4.722101625,'223' (0xDF),,
4.7223620625,Y (0x59),,
*************************************************************************

TX32
4.748145625,'1' (0x01),,
4.7484060625,'164' (0xA4),,
4.7486665,'128' (0x80),,
4.7489269375,'3' (0x03),,
4.749187375,'0' (0x00),,
4.749447875,'8' (0x08),,
4.7497083125,'2' (0x02),,
4.74996875,'0' (0x00),,
4.7502291875,'5' (0x05),,
4.750489625,'255' (0xFF),,
4.7507500625,'255' (0xFF),,
4.7510105,'0' (0x00),,
4.7512709375,'1' (0x01),,
4.751531375,8 (0x38),,
4.7517918125,'0' (0x00),,
4.75205225,'143' (0x8F),,
4.7523126875,P (0x50),,
*************************************************************************

TX33
4.7774711875,'1' (0x01),,
4.777731625,'164' (0xA4),,
4.7779920625,'128' (0x80),,
4.7782525,'3' (0x03),,
4.7785129375,'0' (0x00),,
4.778773375,'8' (0x08),,
4.7790338125,'2' (0x02),,
4.77929425,'0' (0x00),,
4.7795546875,'11' (0x0B),,
4.779815125,'255' (0xFF),,
4.7800755625,'255' (0xFF),,
4.780336,'0' (0x00),,
4.7805965,'1' (0x01),,
4.7808569375,' (0x27),,
4.781117375,'0' (0x00),,
4.7813778125,'127' (0x7F),,
4.78163825,'183' (0xB7),,
*************************************************************************

TX34
4.8069790625,'1' (0x01),,
4.8072395,'164' (0xA4),,
4.8074999375,'128' (0x80),,
4.807760375,'3' (0x03),,
4.8080208125,'0' (0x00),,
4.80828125,'8' (0x08),,
4.8085416875,'2' (0x02),,
4.808802125,'0' (0x00),,
4.8090625625,'11' (0x0B),,
4.809323,'255' (0xFF),,
4.8095834375,'255' (0xFF),,
4.809843875,'0' (0x00),,
4.8101043125,'1' (0x01),,
4.81036475,( (0x28),,
4.8106251875,'0' (0x00),,
4.810885625,'143' (0x8F),,
4.8111460625,'178' (0xB2),,
*************************************************************************

TX35
4.8470086875,'1' (0x01),,
4.847269125,'164' (0xA4),,
4.8475295625,'128' (0x80),,
4.84779,'3' (0x03),,
4.8480504375,'0' (0x00),,
4.848310875,'8' (0x08),,
4.8485713125,'2' (0x02),,
4.84883175,'0' (0x00),,
4.8490921875,'1' (0x01),,
4.849352625,'255' (0xFF),,
4.8496130625,'255' (0xFF),,
4.8498735,'255' (0xFF),,
4.8501339375,'1' (0x01),,
4.850394375,8 (0x38),,
4.8506548125,'0' (0x00),,
4.85091525,[ (0x5B),,
4.8511756875,% (0x25),,
